id;name;river;hyear;hmonth;day;level;flow;temp;month
151170030;TRESTNO;Odra (1);1980;06;17;332;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;18;334;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;19;324;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;20;332;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;21;336;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;22;326;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;23;316;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;24;354;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;25;356;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;26;376;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;27;360;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;28;380;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;29;364;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;30;356;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;07;01;350;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;02;358;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;03;364;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;04;356;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;05;348;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;06;346;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;07;328;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;08;342;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;09;334;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;10;324;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;11;328;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;12;342;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;13;318;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;14;314;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;15;320;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;16;310;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;17;318;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;18;318;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;19;316;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;20;310;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;21;330;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;22;310;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;23;322;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;24;324;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;25;332;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;26;314;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;27;314;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;28;320;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;29;318;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;30;318;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;07;31;310;99999.999;99.9;05
151170030;TRESTNO;Odra (1);1980;08;01;310;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;02;334;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;03;308;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;04;318;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;05;310;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;06;322;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;07;316;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;08;312;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;09;314;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;10;320;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;11;318;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;12;314;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;13;308;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;14;316;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;15;306;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;16;318;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;17;314;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;18;310;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;19;314;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;20;324;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;21;310;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;22;320;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;23;328;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;24;308;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;25;338;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;26;324;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;27;316;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;28;308;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;29;328;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;08;30;324;99999.999;99.9;06
151170030;TRESTNO;Odra (1);1980;09;01;316;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;02;314;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;03;314;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;04;320;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;05;310;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;06;370;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;07;412;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;08;436;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;09;430;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;10;390;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;11;380;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;12;412;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;13;440;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;14;458;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;15;454;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;16;440;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;17;416;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;18;398;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;19;374;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;20;360;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;21;350;99999.999;99.9;07
151170030;TRESTNO;Odra (1);1980;09;22;340;99999.999;99.9;07
